schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,replan_steps,latency_steps,injected_latency_ms,fixed_refresh_interval,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,inference_latency_p50_ms,inference_latency_p95_ms,policy_inference_latency_p50_ms,policy_inference_latency_p95_ms,server_inference_latency_p50_ms,server_inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_002__h_05__l_002__async_unguarded,libero_spatial/task_002/episode_002/h_05/l_002,75,libero_spatial,2,2,pick up the black bowl from table center and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,4b393f46412fdced9fdd925e55dddda291b1ba09f5d062d4a63032d43492c003,125,81,34,17,17,0,17,81,0,80.4647910008498,82.30575840134406,57.825836000120034,58.02741700244951,79.7108719998505,81.38117460111971,5.971260324000468,,,,True,videos/libero_spatial__task_002__episode_002__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_002__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_002/h_05/l_004,76,libero_spatial,2,2,pick up the black bowl from table center and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,4b393f46412fdced9fdd925e55dddda291b1ba09f5d062d4a63032d43492c003,230,120,100,25,24,0,24,120,0,80.19180299743311,81.41438100064988,57.80164699899615,57.974379797815345,79.3815450015245,80.36836280152784,9.232548281997879,,,,True,videos/libero_spatial__task_002__episode_002__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_002__h_05__l_004__latency_aligned,libero_spatial/task_002/episode_002/h_05/l_004,77,libero_spatial,2,2,pick up the black bowl from table center and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,4b393f46412fdced9fdd925e55dddda291b1ba09f5d062d4a63032d43492c003,109,55,44,11,11,0,11,55,0,80.64651500171749,82.36454100187984,57.842344998789486,57.96771700261161,79.8577360001218,81.46534199840971,4.750891861000127,,,,True,videos/libero_spatial__task_002__episode_002__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_003__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_003/h_05/l_000,78,libero_spatial,2,3,pick up the black bowl from table center and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,d67e69d4f8823bbe8f4e01bbf2aea7eb3a46eb112554106f71dd6b1c953ae6b7,101,91,0,19,19,0,0,0,0,80.59470799707924,83.09995580057148,57.81679299980169,57.91802579915384,79.78367900068406,82.29600119811948,5.333210684999358,,,,True,videos/libero_spatial__task_002__episode_003__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_003__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_003/h_05/l_000,79,libero_spatial,2,3,pick up the black bowl from table center and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,d67e69d4f8823bbe8f4e01bbf2aea7eb3a46eb112554106f71dd6b1c953ae6b7,103,93,0,19,19,0,0,0,0,80.0213620022987,82.71645980094036,57.78278800062253,57.94907520103152,79.29580999916652,81.85616209775617,5.171576591001212,,,,True,videos/libero_spatial__task_002__episode_003__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_003__h_05__l_002__async_unguarded,libero_spatial/task_002/episode_003/h_05/l_002,80,libero_spatial,2,3,pick up the black bowl from table center and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,d67e69d4f8823bbe8f4e01bbf2aea7eb3a46eb112554106f71dd6b1c953ae6b7,124,80,34,17,16,0,16,80,0,80.15063700077008,81.70440600079019,57.817663000605535,57.965227801469155,79.37422800023342,80.55678499877104,5.834564288001275,,,,True,videos/libero_spatial__task_002__episode_003__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_003__h_05__l_002__latency_aligned,libero_spatial/task_002/episode_003/h_05/l_002,81,libero_spatial,2,3,pick up the black bowl from table center and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,d67e69d4f8823bbe8f4e01bbf2aea7eb3a46eb112554106f71dd6b1c953ae6b7,103,65,28,14,13,0,13,65,0,79.93155700205534,81.11504144926585,57.77134599884448,57.867401851763134,79.2644740013202,80.24240385002486,4.780020539998077,,,,True,videos/libero_spatial__task_002__episode_003__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_003__h_05__l_004__latency_aligned,libero_spatial/task_002/episode_003/h_05/l_004,82,libero_spatial,2,3,pick up the black bowl from table center and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,d67e69d4f8823bbe8f4e01bbf2aea7eb3a46eb112554106f71dd6b1c953ae6b7,110,55,45,12,11,0,11,55,0,80.70816600047692,82.60601329875499,57.8516834993934,57.990386398887495,79.89203299985093,81.82217349913117,4.977128481001273,,,,True,videos/libero_spatial__task_002__episode_003__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_003__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_003/h_05/l_004,83,libero_spatial,2,3,pick up the black bowl from table center and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,d67e69d4f8823bbe8f4e01bbf2aea7eb3a46eb112554106f71dd6b1c953ae6b7,230,120,100,25,24,0,24,120,0,80.47245800116798,82.60622760135448,57.83683199842926,58.0469197993807,79.72990499911248,81.79000000091037,9.363059534000058,,,,True,videos/libero_spatial__task_002__episode_003__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_004__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_004/h_05/l_000,84,libero_spatial,2,4,pick up the black bowl from table center and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,506e308c3babde82a347c5a23525a687d3c2f59adb5f7e29a9c338ec7abc7fcf,108,98,0,20,20,0,0,0,0,79.93008450102934,82.5701614969148,57.793536498138565,58.019352997871465,79.16062349977437,81.58279130093433,5.487041950000275,,,,True,videos/libero_spatial__task_002__episode_004__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_004__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_004/h_05/l_000,85,libero_spatial,2,4,pick up the black bowl from table center and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,506e308c3babde82a347c5a23525a687d3c2f59adb5f7e29a9c338ec7abc7fcf,112,102,0,21,21,0,0,0,0,80.55152000088128,82.40337899769656,57.84520899760537,58.03475900029298,79.72258600057103,81.51878299759119,5.834229873998993,,,,True,videos/libero_spatial__task_002__episode_004__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_004__h_05__l_002__latency_aligned,libero_spatial/task_002/episode_004/h_05/l_002,86,libero_spatial,2,4,pick up the black bowl from table center and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,506e308c3babde82a347c5a23525a687d3c2f59adb5f7e29a9c338ec7abc7fcf,110,70,30,15,14,0,14,70,0,80.50724400163745,83.5947858999134,57.813224997516954,58.06366249817074,79.64609899863717,82.77238590198976,5.338497781001934,,,,True,videos/libero_spatial__task_002__episode_004__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_004__h_05__l_002__async_unguarded,libero_spatial/task_002/episode_004/h_05/l_002,87,libero_spatial,2,4,pick up the black bowl from table center and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,506e308c3babde82a347c5a23525a687d3c2f59adb5f7e29a9c338ec7abc7fcf,122,80,32,16,16,0,16,80,0,80.0522829995316,81.6901725002026,57.78204950001964,57.93997599994327,79.31069650112477,80.658432250857,5.597281929996825,,,,True,videos/libero_spatial__task_002__episode_004__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_004__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_004/h_05/l_004,88,libero_spatial,2,4,pick up the black bowl from table center and place it on the plate,async_unguarded,5,4,200.0,,7,True,success_during_inference_delay,506e308c3babde82a347c5a23525a687d3c2f59adb5f7e29a9c338ec7abc7fcf,137,70,57,15,14,0,14,70,0,80.43883700156584,81.92661460016097,57.82586200075457,57.979541299209814,79.54792000236921,80.89842910085281,5.85077350100255,,,,True,videos/libero_spatial__task_002__episode_004__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_004__h_05__l_004__latency_aligned,libero_spatial/task_002/episode_004/h_05/l_004,89,libero_spatial,2,4,pick up the black bowl from table center and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,506e308c3babde82a347c5a23525a687d3c2f59adb5f7e29a9c338ec7abc7fcf,121,60,51,13,12,0,12,60,0,80.93919599923538,81.81559379954706,57.88637300065602,57.96041919893469,80.08147400323651,80.83259380000527,5.447386247000395,,,,True,videos/libero_spatial__task_002__episode_004__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,90,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,95,85,0,17,17,0,0,0,0,80.3444560006028,81.75453640142223,57.84528200092609,57.989750799606554,79.65044899901841,80.7697977994394,4.803630152997357,,,,True,videos/libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,91,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,98,88,0,18,18,0,0,0,0,80.00505149902892,80.63284770250903,57.77688899979694,57.88699064978573,79.2432859998371,79.79452245053835,4.994669742001861,,,,True,videos/libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_002,92,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,False,step_limit,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,230,156,64,32,32,0,32,156,0,81.2802210002701,83.30763415051479,57.911908501409926,58.13419535279536,80.29118650119926,82.31991714892501,9.958097900998837,,,,True,videos/libero_spatial__task_003__episode_000__h_05__l_002__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_002,93,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,102,65,27,14,13,0,13,65,0,81.12130349945801,84.70762054894294,57.96840150105709,58.28604409889522,80.08726949992706,83.50236000133009,4.895961878999515,,,,True,videos/libero_spatial__task_003__episode_000__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_000__h_05__l_004__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_004,94,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,105,51,44,11,11,0,11,51,0,80.60128400029498,82.12110299791675,57.85531999936211,57.97985250137572,79.71600800010492,81.15010050096316,4.930565029000718,,,,True,videos/libero_spatial__task_003__episode_000__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_000__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_004,95,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,success_during_inference_delay,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,192,100,82,21,20,0,20,100,0,81.09852199777379,82.6794329987024,57.89084400021238,58.17227599982289,80.16735999990487,81.77239699944039,8.24700278799719,,,,True,videos/libero_spatial__task_003__episode_000__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_001/h_05/l_000,96,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,94,84,0,17,17,0,0,0,0,81.84662900021067,83.22518939967267,57.955457999923965,58.29850380105199,80.93781400020816,81.95530859957216,4.994208912001341,,,,True,videos/libero_spatial__task_003__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_001/h_05/l_000,97,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,94,84,0,17,17,0,0,0,0,80.2944919996662,82.21398260066053,57.85544399986975,58.04579559917329,79.41599200057681,81.28352439962327,4.902143795003212,,,,True,videos/libero_spatial__task_003__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_001__h_05__l_002__latency_aligned,libero_spatial/task_003/episode_001/h_05/l_002,98,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,94,60,24,12,12,0,12,60,0,81.03366249997634,82.77332384968759,58.028897999975015,58.21839049913251,80.15750200138427,81.65866625022318,4.6010045549992356,,,,True,videos/libero_spatial__task_003__episode_001__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_001__h_05__l_002__async_unguarded,libero_spatial/task_003/episode_001/h_05/l_002,99,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,111,71,30,15,15,0,15,71,0,80.93620599902351,83.86346560000675,57.916886999009876,58.153282901548664,79.95347700125421,82.5462050986971,5.442292380001163,,,,True,videos/libero_spatial__task_003__episode_001__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_001__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_001/h_05/l_004,100,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,230,120,100,25,24,0,24,120,0,80.81761400171672,82.78592719725566,57.85981000008178,58.02592920008465,79.95700700121233,81.51390140264994,9.3282605960012,,,,True,videos/libero_spatial__task_003__episode_001__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_001__h_05__l_004__latency_aligned,libero_spatial/task_003/episode_001/h_05/l_004,101,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,98,48,40,10,10,0,10,48,0,81.02364000114903,82.63261450083519,57.83207649983524,58.21243665122893,80.1164325002901,81.37809619893233,4.568634314000519,,,,True,videos/libero_spatial__task_003__episode_001__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_002__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_002/h_05/l_000,102,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,88,78,0,16,16,0,0,0,0,80.0303720006923,82.6746237489715,57.794549502432346,57.892145499863545,79.14100249945477,81.40255550006259,4.599996315999306,,,,True,videos/libero_spatial__task_003__episode_002__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_002__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_002/h_05/l_000,103,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,90,80,0,16,16,0,0,0,0,82.53191000039806,84.8795265010267,58.04209599955357,58.26784575037891,81.5579180016357,83.90577899990603,4.668127450000611,,,,True,videos/libero_spatial__task_003__episode_002__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_002__h_05__l_002__async_unguarded,libero_spatial/task_003/episode_002/h_05/l_002,104,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,135,89,36,18,18,0,18,89,0,80.44122749925009,86.14378544716601,57.79733750023297,58.33605380048539,79.6919224994781,84.87011954875925,6.375534582002729,,,,True,videos/libero_spatial__task_003__episode_002__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_002__h_05__l_002__latency_aligned,libero_spatial/task_003/episode_002/h_05/l_002,105,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,False,step_limit,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,230,156,64,32,32,0,32,156,0,80.31556000059936,81.22649245015054,57.810677999441396,57.96549420028896,79.52138149994425,80.24505450139259,9.96219669200218,,,,True,videos/libero_spatial__task_003__episode_002__h_05__l_002__latency_aligned__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_002__h_05__l_004__latency_aligned,libero_spatial/task_003/episode_002/h_05/l_004,106,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,96,46,40,10,10,0,10,46,0,80.18441899912432,81.92240729986224,57.81580349866999,57.941690349252895,79.38197250041412,80.89989030177094,4.455124968000746,,,,True,videos/libero_spatial__task_003__episode_002__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_002__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_002/h_05/l_004,107,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,230,120,100,25,24,0,24,120,0,81.14831299826619,82.56466260136222,57.89159100095276,58.03340659913374,80.2381499997864,81.74557379898033,9.440319360997819,,,,True,videos/libero_spatial__task_003__episode_002__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_003__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_003/h_05/l_000,108,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,98,88,0,18,18,0,0,0,0,80.1214675011579,81.92785284809361,57.78605149862415,58.104403197648935,79.37489699907019,80.93882664907142,5.1547677960006695,,,,True,videos/libero_spatial__task_003__episode_003__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_003__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_003/h_05/l_000,109,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,102,92,0,19,19,0,0,0,0,80.34780099842465,83.35969899962947,57.82775700208731,58.03933500210405,79.64725999772782,82.2043488991767,5.306444603000273,,,,True,videos/libero_spatial__task_003__episode_003__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_003__h_05__l_002__latency_aligned,libero_spatial/task_003/episode_003/h_05/l_002,110,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,97,61,26,13,13,0,13,61,0,80.52651500111097,82.61386619997211,57.81001600189484,58.160695598780876,79.69036899885396,81.88467979998677,4.586990837000485,,,,True,videos/libero_spatial__task_003__episode_003__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_003__h_05__l_002__async_unguarded,libero_spatial/task_003/episode_003/h_05/l_002,111,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,170,114,46,23,23,0,23,114,0,81.44207800069125,83.7352977017872,57.9011330009962,58.149270299691125,80.38385400141124,82.72743349916709,7.40899645600075,,,,True,videos/libero_spatial__task_003__episode_003__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_003__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_003/h_05/l_004,112,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,181,95,76,19,19,0,19,95,0,82.27208599782898,83.44615119785885,57.930531998863444,58.17054409926641,81.2164400012989,82.46440949988028,7.744289430000208,,,,True,videos/libero_spatial__task_003__episode_003__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_003__h_05__l_004__latency_aligned,libero_spatial/task_003/episode_003/h_05/l_004,113,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,100,50,40,10,10,0,10,50,0,80.70582849904895,83.94663230210426,57.84869650051405,58.13514734909404,79.85773050131684,82.7350090512482,4.655416456997045,,,,True,videos/libero_spatial__task_003__episode_003__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_004__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_004/h_05/l_000,114,libero_spatial,3,4,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,a33b8722d1c9c4434a8ac96461fbe20f9159949b23fe3bd857e1a09298f7d775,97,87,0,18,18,0,0,0,0,80.39607950013306,81.56374345217046,57.808680499874754,57.96087824819551,79.5072175005771,80.43279414814606,5.225663072000316,,,,True,videos/libero_spatial__task_003__episode_004__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_004__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_004/h_05/l_000,115,libero_spatial,3,4,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,a33b8722d1c9c4434a8ac96461fbe20f9159949b23fe3bd857e1a09298f7d775,98,88,0,18,18,0,0,0,0,80.414155499966,81.92526804978115,57.84441800096829,57.948108349592076,79.49383499908436,80.82441439928516,5.3065694340002665,,,,True,videos/libero_spatial__task_003__episode_004__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_004__h_05__l_002__async_unguarded,libero_spatial/task_003/episode_004/h_05/l_002,116,libero_spatial,3,4,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,False,step_limit,a33b8722d1c9c4434a8ac96461fbe20f9159949b23fe3bd857e1a09298f7d775,230,156,64,32,32,0,32,156,0,80.56502850013203,81.4575132992104,57.827532500596135,57.98221434943116,79.71275699856051,80.38228944860748,10.028030163000949,,,,True,videos/libero_spatial__task_003__episode_004__h_05__l_002__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_004__h_05__l_002__latency_aligned,libero_spatial/task_003/episode_004/h_05/l_002,117,libero_spatial,3,4,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,a33b8722d1c9c4434a8ac96461fbe20f9159949b23fe3bd857e1a09298f7d775,98,62,26,13,13,0,13,62,0,80.39126700168708,82.92887799980235,57.79640299806488,58.060856598604005,79.4782609991671,81.86565579817398,4.590903248001268,,,,True,videos/libero_spatial__task_003__episode_004__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_004__h_05__l_004__latency_aligned,libero_spatial/task_003/episode_004/h_05/l_004,118,libero_spatial,3,4,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,a33b8722d1c9c4434a8ac96461fbe20f9159949b23fe3bd857e1a09298f7d775,109,55,44,11,11,0,11,55,0,80.71979199667112,82.06533250086068,57.834504998027114,57.94166249870614,79.7685569996247,81.07754000047862,4.795168960998126,,,,True,videos/libero_spatial__task_003__episode_004__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_004__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_004/h_05/l_004,119,libero_spatial,3,4,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,a33b8722d1c9c4434a8ac96461fbe20f9159949b23fe3bd857e1a09298f7d775,230,120,100,25,24,0,24,120,0,80.44728599998052,81.54324599963729,57.82177799846977,57.960174998879666,79.69106800010195,80.65342100017006,9.308305176997237,,,,True,videos/libero_spatial__task_003__episode_004__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_004__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_000/h_05/l_000,120,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,188,178,0,36,36,0,0,0,0,80.5071404993214,82.23875024941663,57.817035498374025,57.92691950136941,79.63554399975692,81.46360925093177,9.010852462000912,,,,True,videos/libero_spatial__task_004__episode_000__h_05__l_000__async_unguarded__success.mp4,,
