schema_version,namespace,episode_id,pair_id,condition_order,mode,task_suite,task_id,episode_index,replan_steps,query_index,seed,requested_key_sha256,expected_noise_sha256,server_key_sha256,server_noise_sha256,accepted,error_type,error_message
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,4,7,ffcb5db765be9e7f52e2b201de5a9130590582f5a36dde306c14f17e9de98c12,c78ea9d14b984301b3f3ea1cac0bd19a5ac8761debb6607f027d210449c4e266,ffcb5db765be9e7f52e2b201de5a9130590582f5a36dde306c14f17e9de98c12,c78ea9d14b984301b3f3ea1cac0bd19a5ac8761debb6607f027d210449c4e266,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,5,7,26d5bc21bca05ac404ed985b5d4eb090fede42de65640a70d42bf73645601df8,c86fc6a29bf0a515550fe35356539ef511abb2c3669b44f741dee57d23b91e55,26d5bc21bca05ac404ed985b5d4eb090fede42de65640a70d42bf73645601df8,c86fc6a29bf0a515550fe35356539ef511abb2c3669b44f741dee57d23b91e55,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,6,7,f0f31568cb2b875141b76c14d0fae52573b7bd0a4789c242114226ac097d2f38,b75ec65723b4debeaa71635cd5e02c619c424724aee838071c29c94409b00250,f0f31568cb2b875141b76c14d0fae52573b7bd0a4789c242114226ac097d2f38,b75ec65723b4debeaa71635cd5e02c619c424724aee838071c29c94409b00250,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,7,7,1aeb9b84d0733b5b4791f1ca161cf72098bd83da0210bb1ff2ed7dc20e127d59,35e4acd0b44ea548bbb50186a5b4bcf9f23da330fd6ea62e2447a7bba5e5bee4,1aeb9b84d0733b5b4791f1ca161cf72098bd83da0210bb1ff2ed7dc20e127d59,35e4acd0b44ea548bbb50186a5b4bcf9f23da330fd6ea62e2447a7bba5e5bee4,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,8,7,11891deb1ddcf4f4615e828e51ccff8296c8c8ad1af91369743650dfa7977836,09aa187a387e704ba028a7a6f1640e705cdd130d5dd7cc69dd5b99c6d9f5d2e7,11891deb1ddcf4f4615e828e51ccff8296c8c8ad1af91369743650dfa7977836,09aa187a387e704ba028a7a6f1640e705cdd130d5dd7cc69dd5b99c6d9f5d2e7,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,9,7,a16faf646b0986988ba55c6a2274e94ad675cb2152a546c2e174f1a3b4e9fb65,75752f5cf52fc79f1edd7d3cb9428aeff871c42bfb717a7139e174cdbef2b2b1,a16faf646b0986988ba55c6a2274e94ad675cb2152a546c2e174f1a3b4e9fb65,75752f5cf52fc79f1edd7d3cb9428aeff871c42bfb717a7139e174cdbef2b2b1,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,10,7,e0bbf4eca010a9f98f712bbab9e6a92b5f7ac45e7d7dd1e323e0e5ded31e12a8,13be86a32f880abdcc4aae2feede355a04a34d8a29d77b83a9c0424b00f6d7bb,e0bbf4eca010a9f98f712bbab9e6a92b5f7ac45e7d7dd1e323e0e5ded31e12a8,13be86a32f880abdcc4aae2feede355a04a34d8a29d77b83a9c0424b00f6d7bb,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,11,7,63d242ca45eac0a9b197aee0be8949f6f59fd4b01e5797d840ac0599259ae8d4,e6fc6055a01a6a5a900f2e77ee1888e2420d6069ba9b72c99f179a2dddadfe9c,63d242ca45eac0a9b197aee0be8949f6f59fd4b01e5797d840ac0599259ae8d4,e6fc6055a01a6a5a900f2e77ee1888e2420d6069ba9b72c99f179a2dddadfe9c,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,12,7,b9a86d2704a39d48b358435ca769c4802c6b693d9e7846fe995a6d9916606eff,ff74ef20b6167ef77ab249163e07393ec940329543359212e7a49f22f627c36b,b9a86d2704a39d48b358435ca769c4802c6b693d9e7846fe995a6d9916606eff,ff74ef20b6167ef77ab249163e07393ec940329543359212e7a49f22f627c36b,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,13,7,a786e9bf038875a9242c308c98de6d393f4ab08d13b0a8557f2c33cf078c01e6,db19a55e1e76102beba11578d381215cb1bea6bf46f07cf93b83060371410695,a786e9bf038875a9242c308c98de6d393f4ab08d13b0a8557f2c33cf078c01e6,db19a55e1e76102beba11578d381215cb1bea6bf46f07cf93b83060371410695,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,14,7,c9509e11ee9da61e9ef874ab33c62a495e6d4d0dfbf88010740a1cbe6ea2abf6,dbb33e8c25ac9890443d21edfc8288f2cdc9e0807ddfd44d07c7dc3823987384,c9509e11ee9da61e9ef874ab33c62a495e6d4d0dfbf88010740a1cbe6ea2abf6,dbb33e8c25ac9890443d21edfc8288f2cdc9e0807ddfd44d07c7dc3823987384,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,15,7,b5b2c6843ef4b1660b065be7d09568075f2846f24e7485d61c5dd5292de83082,3d8034777e3ae1d744b869e5c70c10b01f8f0c9eb7137705705cc30fa5039a29,b5b2c6843ef4b1660b065be7d09568075f2846f24e7485d61c5dd5292de83082,3d8034777e3ae1d744b869e5c70c10b01f8f0c9eb7137705705cc30fa5039a29,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,16,7,a22b0ba41294cfe3a8a309d6bfeaa07502a2bae551b23c110c166931432db82f,190aa65be32ee2840f08575f308343fac79ab5bdd0eeee5d85406fda37867382,a22b0ba41294cfe3a8a309d6bfeaa07502a2bae551b23c110c166931432db82f,190aa65be32ee2840f08575f308343fac79ab5bdd0eeee5d85406fda37867382,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,17,7,ee5de107c3e6827671b3ef3512844cfdd1d84de71d78a147b1105d3c0736848e,ad351aab4781671c35916b93092ccd170f080cad81698c9f2915e64a8465525b,ee5de107c3e6827671b3ef3512844cfdd1d84de71d78a147b1105d3c0736848e,ad351aab4781671c35916b93092ccd170f080cad81698c9f2915e64a8465525b,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,18,7,d1b53cf97982c40fa5aa0c4fc0dc6b782ba35a69c613da500a3d3f0357c5249a,bedc8012a68b0d1ad14ca625ff38b9f10b357438b913e250a5088effae5e0c60,d1b53cf97982c40fa5aa0c4fc0dc6b782ba35a69c613da500a3d3f0357c5249a,bedc8012a68b0d1ad14ca625ff38b9f10b357438b913e250a5088effae5e0c60,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_012/h_05/l_000,39,async_unguarded,libero_spatial,1,12,5,19,7,88163a432fa8e14213449408da5d7e71a54412caad3f3143af5d510c613b6d1d,c2c6d09a7457d4bb83eb7c73810c50082f4ff8e690c538eb89ddbed5a1ff7548,88163a432fa8e14213449408da5d7e71a54412caad3f3143af5d510c613b6d1d,c2c6d09a7457d4bb83eb7c73810c50082f4ff8e690c538eb89ddbed5a1ff7548,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,0,7,e624f440043ea5045e92d26d11f2ed96af08fe0e40b5c26084d0b8e8c8b401ef,26122728d28afbd1fd8249fb0494bdf65fd01417a5bb0a1579a8b775a70c227e,e624f440043ea5045e92d26d11f2ed96af08fe0e40b5c26084d0b8e8c8b401ef,26122728d28afbd1fd8249fb0494bdf65fd01417a5bb0a1579a8b775a70c227e,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,1,7,4f6cb230091f4492f80f919b5306aa51230370f492a79513ac2cd66afcd9a099,18324087c36e9fb8cd73745d780734600cb13e9e72778171444a0a56e35eabea,4f6cb230091f4492f80f919b5306aa51230370f492a79513ac2cd66afcd9a099,18324087c36e9fb8cd73745d780734600cb13e9e72778171444a0a56e35eabea,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,2,7,4a577d47b2389dd733c93bc5469f940203a7c9455570c064c57feb90ca0d972e,3ef2bbb467625ee2d9ccd4024336374977609a55dc7861b6db795385c0653885,4a577d47b2389dd733c93bc5469f940203a7c9455570c064c57feb90ca0d972e,3ef2bbb467625ee2d9ccd4024336374977609a55dc7861b6db795385c0653885,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,3,7,4a76764748b7afa43249fd04388468406cd4247915b00caf7d3a1a6d8b47c2b5,25dfa3cfd9591d7ce839f756318f14edaae868f05d09d278aefaf033e8bed4f0,4a76764748b7afa43249fd04388468406cd4247915b00caf7d3a1a6d8b47c2b5,25dfa3cfd9591d7ce839f756318f14edaae868f05d09d278aefaf033e8bed4f0,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,4,7,02515bc42d7e4a0b3abe2c667b7aa0c5dfc34739a9bba8d83862d82a1cec626b,d683134c4f651ab4283881531c86d2af1703c2863864066d35cd0669408815c6,02515bc42d7e4a0b3abe2c667b7aa0c5dfc34739a9bba8d83862d82a1cec626b,d683134c4f651ab4283881531c86d2af1703c2863864066d35cd0669408815c6,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,5,7,f240849982a06727468657e21f40ef0a05cb0900fc7506a4b0b9dcbc4c32263f,c00b264911d16fc2538f931307ae3eb8b4c4cdb18996992a6ffa84e1518d5ac3,f240849982a06727468657e21f40ef0a05cb0900fc7506a4b0b9dcbc4c32263f,c00b264911d16fc2538f931307ae3eb8b4c4cdb18996992a6ffa84e1518d5ac3,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,6,7,4736fd97d57b6436eb560228110e4faf8d28001a2402342b3d409e0b662bef4c,9176000668a5403ccd531d66d55e517dd86380e1745c9bf369629d20f49909f7,4736fd97d57b6436eb560228110e4faf8d28001a2402342b3d409e0b662bef4c,9176000668a5403ccd531d66d55e517dd86380e1745c9bf369629d20f49909f7,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,7,7,19391062dee6b2d737f4393437ef8c8a0a37e400c2c2eba8f1886fa6b501b71f,7fcb4b1f1a6ce244a7ce758225a078437481e4171556bee33f84b9a31e7648e5,19391062dee6b2d737f4393437ef8c8a0a37e400c2c2eba8f1886fa6b501b71f,7fcb4b1f1a6ce244a7ce758225a078437481e4171556bee33f84b9a31e7648e5,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,8,7,2e8be056f4494d3f8b988dd5aa6c27ec68cc1810af3d1230063c54b454929a98,2f2a4826d44bdf7e62a34abbf9b3afe38daa242acccd3ba949157a3d15723eb4,2e8be056f4494d3f8b988dd5aa6c27ec68cc1810af3d1230063c54b454929a98,2f2a4826d44bdf7e62a34abbf9b3afe38daa242acccd3ba949157a3d15723eb4,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,9,7,2b85867c10577dd08c039fafe0919e577057c7fb8c650856e54318efc41f9ba5,efa052793f75224116e14b76e8552a15d967b4a2d27beae23a102855b938b2ff,2b85867c10577dd08c039fafe0919e577057c7fb8c650856e54318efc41f9ba5,efa052793f75224116e14b76e8552a15d967b4a2d27beae23a102855b938b2ff,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,10,7,62f1eee294aa9df222d0ee60b6f047760e190477da8b64d7166c803fc956690f,6a7ac6e7e8959c66d5b0751c72fcda69fbd467a4aecb39c2da5f90da0d3e966f,62f1eee294aa9df222d0ee60b6f047760e190477da8b64d7166c803fc956690f,6a7ac6e7e8959c66d5b0751c72fcda69fbd467a4aecb39c2da5f90da0d3e966f,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,11,7,d377e6a4a07b3e77b9611af8c32614a43437d5baf64e8ddcdffb6ce9f0963fdb,e6a3f1d49063fba37322d92f8c97de7b55d19f5ccf31447ddb40e6d195177cff,d377e6a4a07b3e77b9611af8c32614a43437d5baf64e8ddcdffb6ce9f0963fdb,e6a3f1d49063fba37322d92f8c97de7b55d19f5ccf31447ddb40e6d195177cff,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,12,7,7ab780a893e8c5342e9f6f70a530221152b9a764888c77a01a40f07dc78e8b1f,439abfbe511a16f8e9b974ab998287387735aaf5509ccb7c32b53d0061fb2054,7ab780a893e8c5342e9f6f70a530221152b9a764888c77a01a40f07dc78e8b1f,439abfbe511a16f8e9b974ab998287387735aaf5509ccb7c32b53d0061fb2054,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,13,7,ac32361b9fc7c524f132066d250e6edfdfd80e11fc7484cf8ecb78c3474378a0,9db9edcbbaee24f177f4b0ad2b65dbd87513cc4b9dd96b82f1b49c355c770397,ac32361b9fc7c524f132066d250e6edfdfd80e11fc7484cf8ecb78c3474378a0,9db9edcbbaee24f177f4b0ad2b65dbd87513cc4b9dd96b82f1b49c355c770397,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,14,7,cfdfbb497a7863f8093f91808bda3e583d9e4488c63ff08b7785effef421c0f1,655a8d1f37780efc68df9f3c660ffed73781fc9c55347b3e2869765822bc70cb,cfdfbb497a7863f8093f91808bda3e583d9e4488c63ff08b7785effef421c0f1,655a8d1f37780efc68df9f3c660ffed73781fc9c55347b3e2869765822bc70cb,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_013/h_05/l_000,40,async_unguarded,libero_spatial,1,13,5,15,7,e97c1b25d6ba23ac9eb53995563d39822c68c59afeef6f90ba954eba016b8610,d526ba91dbc16edc1d74374e55eaaab0f2870f02d30d759ea65c762b0636d726,e97c1b25d6ba23ac9eb53995563d39822c68c59afeef6f90ba954eba016b8610,d526ba91dbc16edc1d74374e55eaaab0f2870f02d30d759ea65c762b0636d726,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,0,7,e624f440043ea5045e92d26d11f2ed96af08fe0e40b5c26084d0b8e8c8b401ef,26122728d28afbd1fd8249fb0494bdf65fd01417a5bb0a1579a8b775a70c227e,e624f440043ea5045e92d26d11f2ed96af08fe0e40b5c26084d0b8e8c8b401ef,26122728d28afbd1fd8249fb0494bdf65fd01417a5bb0a1579a8b775a70c227e,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,1,7,4f6cb230091f4492f80f919b5306aa51230370f492a79513ac2cd66afcd9a099,18324087c36e9fb8cd73745d780734600cb13e9e72778171444a0a56e35eabea,4f6cb230091f4492f80f919b5306aa51230370f492a79513ac2cd66afcd9a099,18324087c36e9fb8cd73745d780734600cb13e9e72778171444a0a56e35eabea,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,2,7,4a577d47b2389dd733c93bc5469f940203a7c9455570c064c57feb90ca0d972e,3ef2bbb467625ee2d9ccd4024336374977609a55dc7861b6db795385c0653885,4a577d47b2389dd733c93bc5469f940203a7c9455570c064c57feb90ca0d972e,3ef2bbb467625ee2d9ccd4024336374977609a55dc7861b6db795385c0653885,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,3,7,4a76764748b7afa43249fd04388468406cd4247915b00caf7d3a1a6d8b47c2b5,25dfa3cfd9591d7ce839f756318f14edaae868f05d09d278aefaf033e8bed4f0,4a76764748b7afa43249fd04388468406cd4247915b00caf7d3a1a6d8b47c2b5,25dfa3cfd9591d7ce839f756318f14edaae868f05d09d278aefaf033e8bed4f0,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,4,7,02515bc42d7e4a0b3abe2c667b7aa0c5dfc34739a9bba8d83862d82a1cec626b,d683134c4f651ab4283881531c86d2af1703c2863864066d35cd0669408815c6,02515bc42d7e4a0b3abe2c667b7aa0c5dfc34739a9bba8d83862d82a1cec626b,d683134c4f651ab4283881531c86d2af1703c2863864066d35cd0669408815c6,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,5,7,f240849982a06727468657e21f40ef0a05cb0900fc7506a4b0b9dcbc4c32263f,c00b264911d16fc2538f931307ae3eb8b4c4cdb18996992a6ffa84e1518d5ac3,f240849982a06727468657e21f40ef0a05cb0900fc7506a4b0b9dcbc4c32263f,c00b264911d16fc2538f931307ae3eb8b4c4cdb18996992a6ffa84e1518d5ac3,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,6,7,4736fd97d57b6436eb560228110e4faf8d28001a2402342b3d409e0b662bef4c,9176000668a5403ccd531d66d55e517dd86380e1745c9bf369629d20f49909f7,4736fd97d57b6436eb560228110e4faf8d28001a2402342b3d409e0b662bef4c,9176000668a5403ccd531d66d55e517dd86380e1745c9bf369629d20f49909f7,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,7,7,19391062dee6b2d737f4393437ef8c8a0a37e400c2c2eba8f1886fa6b501b71f,7fcb4b1f1a6ce244a7ce758225a078437481e4171556bee33f84b9a31e7648e5,19391062dee6b2d737f4393437ef8c8a0a37e400c2c2eba8f1886fa6b501b71f,7fcb4b1f1a6ce244a7ce758225a078437481e4171556bee33f84b9a31e7648e5,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,8,7,2e8be056f4494d3f8b988dd5aa6c27ec68cc1810af3d1230063c54b454929a98,2f2a4826d44bdf7e62a34abbf9b3afe38daa242acccd3ba949157a3d15723eb4,2e8be056f4494d3f8b988dd5aa6c27ec68cc1810af3d1230063c54b454929a98,2f2a4826d44bdf7e62a34abbf9b3afe38daa242acccd3ba949157a3d15723eb4,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,9,7,2b85867c10577dd08c039fafe0919e577057c7fb8c650856e54318efc41f9ba5,efa052793f75224116e14b76e8552a15d967b4a2d27beae23a102855b938b2ff,2b85867c10577dd08c039fafe0919e577057c7fb8c650856e54318efc41f9ba5,efa052793f75224116e14b76e8552a15d967b4a2d27beae23a102855b938b2ff,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,10,7,62f1eee294aa9df222d0ee60b6f047760e190477da8b64d7166c803fc956690f,6a7ac6e7e8959c66d5b0751c72fcda69fbd467a4aecb39c2da5f90da0d3e966f,62f1eee294aa9df222d0ee60b6f047760e190477da8b64d7166c803fc956690f,6a7ac6e7e8959c66d5b0751c72fcda69fbd467a4aecb39c2da5f90da0d3e966f,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,11,7,d377e6a4a07b3e77b9611af8c32614a43437d5baf64e8ddcdffb6ce9f0963fdb,e6a3f1d49063fba37322d92f8c97de7b55d19f5ccf31447ddb40e6d195177cff,d377e6a4a07b3e77b9611af8c32614a43437d5baf64e8ddcdffb6ce9f0963fdb,e6a3f1d49063fba37322d92f8c97de7b55d19f5ccf31447ddb40e6d195177cff,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,12,7,7ab780a893e8c5342e9f6f70a530221152b9a764888c77a01a40f07dc78e8b1f,439abfbe511a16f8e9b974ab998287387735aaf5509ccb7c32b53d0061fb2054,7ab780a893e8c5342e9f6f70a530221152b9a764888c77a01a40f07dc78e8b1f,439abfbe511a16f8e9b974ab998287387735aaf5509ccb7c32b53d0061fb2054,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_013/h_05/l_000,41,latency_aligned,libero_spatial,1,13,5,13,7,ac32361b9fc7c524f132066d250e6edfdfd80e11fc7484cf8ecb78c3474378a0,9db9edcbbaee24f177f4b0ad2b65dbd87513cc4b9dd96b82f1b49c355c770397,ac32361b9fc7c524f132066d250e6edfdfd80e11fc7484cf8ecb78c3474378a0,9db9edcbbaee24f177f4b0ad2b65dbd87513cc4b9dd96b82f1b49c355c770397,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_014/h_05/l_000,42,latency_aligned,libero_spatial,1,14,5,0,7,50a0e95937c2a88ba48dab825cc0815a31ec1ad5c54b6736cbde095c90a5f8cf,f261f242074888c235ca8ef1bff313208efa4f3c77cf0c54910d1a376d049ffb,50a0e95937c2a88ba48dab825cc0815a31ec1ad5c54b6736cbde095c90a5f8cf,f261f242074888c235ca8ef1bff313208efa4f3c77cf0c54910d1a376d049ffb,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_014/h_05/l_000,42,latency_aligned,libero_spatial,1,14,5,1,7,c75225a746f626b8c03eaea51f7d156332838173fe3878379a15608cac0c306c,45ae33c643d6bb1ba8ccb2d31491bebf524d2cb2515098f40b5365ee9893596a,c75225a746f626b8c03eaea51f7d156332838173fe3878379a15608cac0c306c,45ae33c643d6bb1ba8ccb2d31491bebf524d2cb2515098f40b5365ee9893596a,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_014/h_05/l_000,42,latency_aligned,libero_spatial,1,14,5,2,7,9e5773dcd000e1c2c593d0b1f75f2f14955463044bd26dfec2fb6f873eddd0e6,dd17fec08ea1917cf90449ce0c88441ce8b8e174e4e849382e09855e0205e12a,9e5773dcd000e1c2c593d0b1f75f2f14955463044bd26dfec2fb6f873eddd0e6,dd17fec08ea1917cf90449ce0c88441ce8b8e174e4e849382e09855e0205e12a,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_001__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_014/h_05/l_000,42,latency_aligned,libero_spatial,1,14,5,3,7,4feb7c91adc70409f551b096d453dff1c5e36d4de631fdf37e1ee2d0e5f2f82a,35258a80a91714e965360f8802d07471ab762f5a629b7ac7064b881f7bd37be3,4feb7c91adc70409f551b096d453dff1c5e36d4de631fdf37e1ee2d0e5f2f82a,35258a80a91714e965360f8802d07471ab762f5a629b7ac7064b881f7bd37be3,True,,
