schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,latency_source,replan_steps,latency_steps,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,deadline_misses,horizon_overruns,age_refreshes,fallback_hold_steps,simulated_catchup_steps,observation_age_p50_ms,observation_age_p95_ms,observation_age_max_ms,inference_latency_p50_ms,inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_015/h_05/l_000,44,libero_spatial,1,15,pick up the black bowl next to the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,f508689fae46def31d7d8b1648148fde879fca127c6b6f1feb5d185f10073776,156,97,49,20,20,0,20,97,0,0,0,0,0,49,164.7749974999897,245.30909655040887,248.56109000029392,82.28252400112979,85.21226699995168,8.41313238300063,,,,True,videos/libero_spatial__task_001__episode_015__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_015/h_05/l_000,45,libero_spatial,1,15,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,f508689fae46def31d7d8b1648148fde879fca127c6b6f1feb5d185f10073776,103,60,33,13,12,0,12,60,0,0,0,0,0,33,166.24094500002684,248.09317459876183,249.1724419996899,83.6419469997054,85.25005219999002,5.829546198001481,,,,True,videos/libero_spatial__task_001__episode_015__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_016__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_016/h_05/l_000,46,libero_spatial,1,16,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,30f4b5cb90752a0fab6b8bd22b70af2e3f9f6779eae6bec99a91118509ce6c05,116,69,37,14,14,0,14,69,0,0,0,0,0,37,146.4187245001085,246.76554349916842,246.80969800101593,82.52765150245978,84.53504649914976,6.288163263998285,,,,True,videos/libero_spatial__task_001__episode_016__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_016__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_016/h_05/l_000,47,libero_spatial,1,16,pick up the black bowl next to the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,30f4b5cb90752a0fab6b8bd22b70af2e3f9f6779eae6bec99a91118509ce6c05,141,86,45,18,18,0,18,86,0,0,0,0,0,45,126.00064750040474,246.1501406498428,246.61319599908893,82.70522649945633,84.16156990115269,7.852502887999435,,,,True,videos/libero_spatial__task_001__episode_016__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_005__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_005/h_05/l_000,48,libero_spatial,2,5,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,c6bcd2b35367b0546114f8b92c6acd01a614a1756bd3fa34e775f7414ed13949,126,80,36,16,16,0,16,80,0,0,0,0,0,36,125.10379549894424,246.0833752502367,248.36638499982655,82.55472449855006,85.65339874985511,6.472076301997731,,,,True,videos/libero_spatial__task_002__episode_005__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_005__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_005/h_05/l_000,49,libero_spatial,2,5,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,c6bcd2b35367b0546114f8b92c6acd01a614a1756bd3fa34e775f7414ed13949,115,73,32,15,15,0,15,73,0,0,0,0,0,32,125.8961690000433,247.33308819995727,248.8240560014674,83.21970900215092,85.13101679927786,6.106739045000722,,,,True,videos/libero_spatial__task_002__episode_005__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_006__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_006/h_05/l_000,50,libero_spatial,2,6,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,5494ed235f79018a3e3c3747adec758412b5b087cb6ea2fadcb15c7b0a304018,108,68,30,14,14,0,14,68,0,0,0,0,0,30,124.2548345016985,246.26644574964303,248.19005899917101,82.00563849823084,85.40179789979447,5.939452023998456,,,,True,videos/libero_spatial__task_002__episode_006__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_006/h_05/l_000,51,libero_spatial,2,6,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,5494ed235f79018a3e3c3747adec758412b5b087cb6ea2fadcb15c7b0a304018,162,104,48,21,21,0,21,104,0,0,0,0,0,48,125.19791299928329,244.8483309999574,245.74121800105786,82.1085059978941,84.1085119973286,8.259375769001053,,,,True,videos/libero_spatial__task_002__episode_006__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_007/h_05/l_000,52,libero_spatial,2,7,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,943a79d96b57e64674272be670d2a3bae2931c8a36caf1f47d3f5a43a70a96ea,160,100,50,21,20,0,20,100,0,0,0,0,0,50,126.50297800064436,246.60393399972236,247.43042000045534,83.04704399779439,84.95791200039093,8.63742193300277,,,,True,videos/libero_spatial__task_002__episode_007__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_007/h_05/l_000,53,libero_spatial,2,7,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,943a79d96b57e64674272be670d2a3bae2931c8a36caf1f47d3f5a43a70a96ea,108,66,32,14,14,0,14,66,0,0,0,0,0,32,125.52713750119437,246.65603620251204,249.07960800192086,82.68489299916837,85.51739254871791,5.7835845469999185,,,,True,videos/libero_spatial__task_002__episode_007__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_008__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_008/h_05/l_000,54,libero_spatial,2,8,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,47471d4a5b4ce30fbfe792db83d40e6e75bf87bda3ffc04d1bdd419965573544,105,63,32,13,13,0,13,63,0,0,0,0,0,32,127.69014799778233,246.24314039756428,246.6063239990035,83.41449899671716,85.30626719948486,5.75812446800046,,,,True,videos/libero_spatial__task_002__episode_008__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_008__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_008/h_05/l_000,55,libero_spatial,2,8,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,47471d4a5b4ce30fbfe792db83d40e6e75bf87bda3ffc04d1bdd419965573544,127,77,40,16,16,0,16,77,0,0,0,0,0,40,145.69373100130178,245.14255374833738,245.22668799909297,82.30090300094162,85.0296465014253,6.680610102001083,,,,True,videos/libero_spatial__task_002__episode_008__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_009__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_009/h_05/l_000,56,libero_spatial,2,9,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,8e8a250a69235bfbc14a3eb5be44d97345353c7078270fe0662c0e5f21429832,130,77,43,16,16,0,16,77,0,0,0,0,0,43,165.86443350024638,245.7760392489945,246.78221299836878,83.70299749913102,85.04646349956602,7.472285967000062,,,,True,videos/libero_spatial__task_002__episode_009__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_009__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_009/h_05/l_000,57,libero_spatial,2,9,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,8e8a250a69235bfbc14a3eb5be44d97345353c7078270fe0662c0e5f21429832,101,60,31,13,12,0,12,60,0,0,0,0,0,31,164.27097999985563,245.07845839689253,245.15065999730723,81.9889990016236,84.07178559864406,5.446582055999897,,,,True,videos/libero_spatial__task_002__episode_009__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_010__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_010/h_05/l_000,58,libero_spatial,2,10,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,a330f04b938da8961d86477d36c07c0944cfb32b155d2e6827ecb65a4a994ee0,103,57,36,12,12,0,12,57,0,0,0,0,0,36,244.54136950043903,247.3714067500623,248.4825469982752,82.35844549926696,84.70391259907046,6.225274882999656,,,,True,videos/libero_spatial__task_002__episode_010__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_010/h_05/l_000,59,libero_spatial,2,10,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,a330f04b938da8961d86477d36c07c0944cfb32b155d2e6827ecb65a4a994ee0,134,77,47,16,16,0,16,77,0,0,0,0,0,47,204.52850649962784,246.639179502381,248.4394870007236,81.98211899980379,84.08762875023967,7.575359677000961,,,,True,videos/libero_spatial__task_002__episode_010__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_011/h_05/l_000,60,libero_spatial,2,11,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,723f11f042331e1bcd6c8e36fb868882ee66fd034cdb74d1ce88d71fec00a863,188,121,57,25,25,0,25,121,0,0,0,0,0,57,124.65918299858458,246.4462280011503,248.54272499942454,82.09309199810377,84.77393759749248,10.11670188500284,,,,True,videos/libero_spatial__task_002__episode_011__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_011__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_011/h_05/l_000,61,libero_spatial,2,11,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,723f11f042331e1bcd6c8e36fb868882ee66fd034cdb74d1ce88d71fec00a863,134,82,42,17,17,0,17,82,0,0,0,0,0,42,124.73333199886838,246.31940059844055,248.42877099945326,82.16550900033326,83.47218980197795,7.025494454999716,,,,True,videos/libero_spatial__task_002__episode_011__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_012__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_012/h_05/l_000,62,libero_spatial,2,12,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,d915ffcc4f4a780985632ed9ce383c415538f462e2a3a04e1ce4909a6325817e,107,61,36,13,13,0,13,61,0,0,0,0,0,36,164.5491259987466,246.49216920079198,248.47215599947958,82.10985999903642,83.74883319847868,6.059997159998602,,,,True,videos/libero_spatial__task_002__episode_012__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_012/h_05/l_000,63,libero_spatial,2,12,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,d915ffcc4f4a780985632ed9ce383c415538f462e2a3a04e1ce4909a6325817e,124,74,40,15,15,0,15,74,0,0,0,0,0,40,164.74934899815707,246.4755442997557,248.75618000078248,82.31101400087937,84.04836470035661,6.833871671999077,,,,True,videos/libero_spatial__task_002__episode_012__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_013/h_05/l_000,64,libero_spatial,2,13,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,abc31bf7863932e30fd92bca34cd2d905949fb622cb527fce67f87326b167376,138,81,47,17,17,0,17,81,0,0,0,0,0,47,164.61189499750617,244.93743060229463,244.96599300255184,81.87840499886079,83.19654619845096,7.565963173001364,,,,True,videos/libero_spatial__task_002__episode_013__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_013/h_05/l_000,65,libero_spatial,2,13,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,abc31bf7863932e30fd92bca34cd2d905949fb622cb527fce67f87326b167376,106,63,33,13,13,0,13,63,0,0,0,0,0,33,164.55866099931882,244.79795960069168,244.9922570012859,81.98992400139105,83.58418700154289,5.6496312379968,,,,True,videos/libero_spatial__task_002__episode_013__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_014/h_05/l_000,66,libero_spatial,2,14,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,4bfd726dc0433a34ea5a74d57a80e387fa994c16fc5391466f6b31a5ad133776,100,60,30,12,12,0,12,60,0,0,0,0,0,30,145.15442100127984,246.27180909865274,246.79493499934324,82.68871950167522,84.44517520001682,5.383974674001365,,,,True,videos/libero_spatial__task_002__episode_014__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_014/h_05/l_000,67,libero_spatial,2,14,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,4bfd726dc0433a34ea5a74d57a80e387fa994c16fc5391466f6b31a5ad133776,140,88,42,18,18,0,18,88,0,0,0,0,0,42,125.77174450052553,247.53751389853278,247.5791010001558,83.18617500117398,85.07566809948912,7.40440295100052,,,,True,videos/libero_spatial__task_002__episode_014__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_015/h_05/l_000,68,libero_spatial,2,15,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,4e6806a53a29ebef3b82ab5ca86b92ea9e5969de23c3bfb7c23d1b2c3f10ba74,154,101,43,21,21,0,21,101,0,0,0,0,0,43,125.03004899917869,246.5032420004718,248.53574900043895,82.97729200057802,84.7118550009327,8.268425807000312,,,,True,videos/libero_spatial__task_002__episode_015__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_015/h_05/l_000,69,libero_spatial,2,15,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,4e6806a53a29ebef3b82ab5ca86b92ea9e5969de23c3bfb7c23d1b2c3f10ba74,117,74,33,15,15,0,15,74,0,0,0,0,0,33,124.06211300185532,247.42509099996823,247.73666799956118,82.36816099815769,84.44814340109588,6.20241072600038,,,,True,videos/libero_spatial__task_002__episode_015__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_016__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_016/h_05/l_000,70,libero_spatial,2,16,pick up the black bowl from table center and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,8c9cf5a805efdd7df4b5f52025e2f04094c2f12a335c72f2ba7c20a32bd0e9ae,98,60,28,12,12,0,12,60,0,0,0,0,0,28,144.96532900011516,244.72595510069368,245.14948700016248,82.13321849871136,84.0956570003982,5.407552826000028,,,,True,videos/libero_spatial__task_002__episode_016__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_016__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_016/h_05/l_000,71,libero_spatial,2,16,pick up the black bowl from table center and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,8c9cf5a805efdd7df4b5f52025e2f04094c2f12a335c72f2ba7c20a32bd0e9ae,112,70,32,15,14,0,14,70,0,0,0,0,0,32,127.26796399874729,246.7219647987804,247.12840299980599,83.68704900203738,85.01338780079095,6.0935707979988365,,,,True,videos/libero_spatial__task_002__episode_016__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_005__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_005/h_05/l_000,72,libero_spatial,3,5,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,6ce86d38f92f1bf2f0ef89eea048e8011e0bd6c9ae3c35b0260cebaf5eb88c02,145,85,50,18,17,0,17,85,0,0,0,0,0,50,164.90907200022775,245.4216781012292,248.1352130016603,82.18905399917276,84.22441969923966,7.7699283529982495,,,,True,videos/libero_spatial__task_003__episode_005__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_005__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_005/h_05/l_000,73,libero_spatial,3,5,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,6ce86d38f92f1bf2f0ef89eea048e8011e0bd6c9ae3c35b0260cebaf5eb88c02,92,55,27,12,11,0,11,55,0,0,0,0,0,27,146.10561399786093,247.31091839839792,247.37824499970884,82.83859950097394,84.64829409931554,5.4687409790021775,,,,True,videos/libero_spatial__task_003__episode_005__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_006__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_006/h_05/l_000,74,libero_spatial,3,6,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,86af305f0ec297b199dbb697ea3e12948075420b1cf45dcab5f6d3ec551a46a7,94,52,32,11,11,0,11,52,0,0,0,0,0,32,164.80142200089176,246.42373949973262,247.56466899998486,82.56464299847721,85.37730500029284,5.4482331780018285,,,,True,videos/libero_spatial__task_003__episode_006__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_006/h_05/l_000,75,libero_spatial,3,6,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,86af305f0ec297b199dbb697ea3e12948075420b1cf45dcab5f6d3ec551a46a7,139,85,44,17,17,0,17,85,0,0,0,0,0,44,127.85059100133367,246.14824220043374,246.9793150012265,83.98575400133268,85.04603840046912,7.821932931001356,,,,True,videos/libero_spatial__task_003__episode_006__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_007/h_05/l_000,76,libero_spatial,3,7,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,cb83556da2a5d5fd5b2c403a3ff9124bc769daac6f02152f1115c4298e4af6ec,229,150,69,30,30,0,30,150,0,0,0,0,0,69,126.40896100128884,245.5082134993063,247.37343699962366,82.60262249859807,85.085258449908,11.919814098000643,,,,True,videos/libero_spatial__task_003__episode_007__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_007/h_05/l_000,77,libero_spatial,3,7,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,cb83556da2a5d5fd5b2c403a3ff9124bc769daac6f02152f1115c4298e4af6ec,88,54,24,11,11,0,11,54,0,0,0,0,0,24,126.25216600281419,246.8250164984056,247.1821289982472,83.48205200309167,85.956292499759,4.945651698999427,,,,True,videos/libero_spatial__task_003__episode_007__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_008__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_008/h_05/l_000,78,libero_spatial,3,8,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,7d8999935851efbc07cb6b108dce2ca93f36ca5246f79594283226318a4d59ea,93,55,28,12,11,0,11,55,0,0,0,0,0,28,146.30265000050713,246.5303919991129,247.00274299902958,83.75887550027983,84.83279115025653,5.14339065799868,,,,True,videos/libero_spatial__task_003__episode_008__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_008__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_008/h_05/l_000,79,libero_spatial,3,8,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,7d8999935851efbc07cb6b108dce2ca93f36ca5246f79594283226318a4d59ea,230,146,74,30,30,0,30,146,0,0,0,0,0,74,146.75875650027592,247.75265384887462,248.24358399928315,83.73897499950544,85.47733679897647,11.821460303999629,,,,True,videos/libero_spatial__task_003__episode_008__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_009__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_009/h_05/l_000,80,libero_spatial,3,9,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,817042a01bce0d3b2deefe478d2bfe6cd453ed3d16fa8357440707b25b48789a,128,82,36,17,17,0,17,82,0,0,0,0,0,36,127.59435399857466,246.54610339930514,247.66530100168893,83.83061199856456,85.46077620048891,6.667363350999949,,,,True,videos/libero_spatial__task_003__episode_009__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_009__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_009/h_05/l_000,81,libero_spatial,3,9,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,817042a01bce0d3b2deefe478d2bfe6cd453ed3d16fa8357440707b25b48789a,90,55,25,11,11,0,11,55,0,0,0,0,0,25,126.21017000128631,246.6387764998217,248.15704299908248,83.26428199870861,86.62223600003927,4.895660047997808,,,,True,videos/libero_spatial__task_003__episode_009__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_010__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_010/h_05/l_000,82,libero_spatial,3,10,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,43e46ffed5d3205dfbe7e550679db032ecf58725df4fb53a6bde0ddd4821ecb1,92,55,27,12,11,0,11,55,0,0,0,0,0,27,125.9290960006183,245.78874100097892,246.03274300170597,82.73895750062366,84.07704145065509,5.135992646999512,,,,True,videos/libero_spatial__task_003__episode_010__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_010/h_05/l_000,83,libero_spatial,3,10,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,43e46ffed5d3205dfbe7e550679db032ecf58725df4fb53a6bde0ddd4821ecb1,155,98,47,20,20,0,20,98,0,0,0,0,0,47,127.69458150069113,249.09465104956325,249.96850000025006,83.0232784992404,86.30845604766364,8.204113865002,,,,True,videos/libero_spatial__task_003__episode_010__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_011/h_05/l_000,84,libero_spatial,3,11,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,8c7b98fbb35638bcdfe9f5700ef0b5b3bc4fcdd21eb0ef53c39e08c6402211d9,107,65,32,14,13,0,13,65,0,0,0,0,0,32,127.85664250077389,245.13455239994073,245.43842999992194,83.54650600085733,85.70110099954036,5.9408501210018585,,,,True,videos/libero_spatial__task_003__episode_011__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_011__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_011/h_05/l_000,85,libero_spatial,3,11,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,8c7b98fbb35638bcdfe9f5700ef0b5b3bc4fcdd21eb0ef53c39e08c6402211d9,86,50,26,11,10,0,10,50,0,0,0,0,0,26,127.76227299764287,206.47454549907707,246.37463799808756,83.643800997379,84.63115150152589,5.081271170001855,,,,True,videos/libero_spatial__task_003__episode_011__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_012__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_012/h_05/l_000,86,libero_spatial,3,12,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,1168cca5dbac7ba8b688d6b04216db88b63dcb76a7602e08d6009e8344a4405c,96,55,31,12,11,0,11,55,0,0,0,0,0,31,166.22954050035332,246.72020360085298,246.9013449990598,83.71291299954464,85.71387539996067,5.503535513998941,,,,True,videos/libero_spatial__task_003__episode_012__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_012/h_05/l_000,87,libero_spatial,3,12,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,1168cca5dbac7ba8b688d6b04216db88b63dcb76a7602e08d6009e8344a4405c,227,149,68,30,30,0,30,149,0,0,0,0,0,68,129.18895149960008,246.1494829009098,248.6515229975339,84.19257449895667,87.72472289874713,11.904193245001807,,,,True,videos/libero_spatial__task_003__episode_012__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_013/h_05/l_000,88,libero_spatial,3,13,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,9b045f51461691613bb44dedb0b7ef53409743037f6643d07fe625cb4f858419,230,142,78,29,29,0,29,142,0,1,1,0,0,78,166.54990499955602,249.19692159892293,253.12304299950483,85.29445100066368,87.6577132017701,12.061181750999822,,,,True,videos/libero_spatial__task_003__episode_013__h_05__l_000__async_unguarded__failure.mp4,,
