case_id,trajectory_index,selection_index,source_row_index,task_suite,task_id,method,pair_id,episode_id,episode_index,query_index,scenario,response_action_sha256,inference_latency_ms,response_deadline_exceeded,input_clipped_steps,raw_path_safe,legacy_safe_after_guard,legacy_path_safe,legacy_unsafe_raw_steps,legacy_intervention_steps,legacy_hold_steps,legacy_acceleration_override_steps,legacy_max_acceleration_rad_s2,legacy_guard_latency_ms,repair_safe_after_guard,repair_path_safe,repair_terminal_path_safe,repair_selected_scale,repair_terminal_brake_steps,repair_intervention_steps,repair_max_acceleration_rad_s2,repair_selection_deadline_exceeded,repair_evaluated_scale_count,repair_collision_edge_checks,repair_latency_ms,repair_fallback_reason,legacy_conflict_resolved,repair_regression,raw_hand_displacement_m,legacy_hand_displacement_m,repair_hand_displacement_m
row_01708__single_block,58,19,1708,libero_10,2,overlap_unconditioned,libero_10__task_02__episode_02,libero_10__task_02__episode_02__overlap_unconditioned,2,34,single_block,f2a50edfe0256c15d7b51d9322c938e8000d5c8dd8d094e6fe385762844dcda2,82.38331400207244,False,8,True,True,True,1,1,0,0,15.0,7.13089999044314,True,True,True,1.0,2,1,15.0,False,2,22,7.662599993636832,,False,False,0.15253668313198096,0.1443924734673346,0.1443924734673346
row_01708__narrow_gate,59,19,1708,libero_10,2,overlap_unconditioned,libero_10__task_02__episode_02,libero_10__task_02__episode_02__overlap_unconditioned,2,34,narrow_gate,f2a50edfe0256c15d7b51d9322c938e8000d5c8dd8d094e6fe385762844dcda2,82.38331400207244,False,8,True,True,True,1,1,0,0,15.0,10.32840000698343,True,True,True,1.0,2,1,15.0,False,2,22,10.24170000164304,,False,False,0.15253668313198096,0.1443924734673346,0.1443924734673346
row_02252__free_space,60,20,2252,libero_10,2,overlap_unconditioned,libero_10__task_02__episode_06,libero_10__task_02__episode_06__overlap_unconditioned,6,11,free_space,4a9798c8bfd3f1389bd92400bc1b6c481b637f55a0c48d7ab67d4417344d1282,144.50046199635835,False,8,True,True,True,1,1,0,0,15.0,8.450900000752881,True,True,True,1.0,2,1,15.0,False,2,22,5.434800012153573,,False,False,0.11420067163439622,0.10921460072887113,0.10921460072887113
row_02252__single_block,61,20,2252,libero_10,2,overlap_unconditioned,libero_10__task_02__episode_06,libero_10__task_02__episode_06__overlap_unconditioned,6,11,single_block,4a9798c8bfd3f1389bd92400bc1b6c481b637f55a0c48d7ab67d4417344d1282,144.50046199635835,False,8,True,True,True,1,1,0,0,15.0,16.400299995439127,True,True,True,1.0,2,1,15.0,False,2,22,7.98959999519866,,False,False,0.11420067163439622,0.10921460072887113,0.10921460072887113
row_02252__narrow_gate,62,20,2252,libero_10,2,overlap_unconditioned,libero_10__task_02__episode_06,libero_10__task_02__episode_06__overlap_unconditioned,6,11,narrow_gate,4a9798c8bfd3f1389bd92400bc1b6c481b637f55a0c48d7ab67d4417344d1282,144.50046199635835,False,8,True,True,True,1,1,0,0,15.0,7.220999992568977,True,True,True,1.0,2,1,15.0,False,2,22,4.907299997285008,,False,False,0.11420067163439622,0.10921460072887113,0.10921460072887113
row_01849__free_space,63,21,1849,libero_10,2,projected_overlap,libero_10__task_02__episode_03,libero_10__task_02__episode_03__projected_overlap,3,27,free_space,4a6ff889c709eeae8eb41a8483527216f2e5f37a3bf3a36cbdacc9caf61b14b7,79.88902000215603,False,6,True,True,True,1,1,0,0,15.0,15.216400002827868,True,True,True,1.0,2,1,15.0,False,2,22,12.385000009089708,,False,False,0.25634617703738954,0.2517696045599687,0.2517696045599687
row_01849__single_block,64,21,1849,libero_10,2,projected_overlap,libero_10__task_02__episode_03,libero_10__task_02__episode_03__projected_overlap,3,27,single_block,4a6ff889c709eeae8eb41a8483527216f2e5f37a3bf3a36cbdacc9caf61b14b7,79.88902000215603,False,6,True,True,True,1,1,0,0,15.0,12.316799999098293,True,True,True,1.0,2,1,15.0,False,2,22,9.427700002561323,,False,False,0.25634617703738954,0.2517696045599687,0.2517696045599687
row_01849__narrow_gate,65,21,1849,libero_10,2,projected_overlap,libero_10__task_02__episode_03,libero_10__task_02__episode_03__projected_overlap,3,27,narrow_gate,4a6ff889c709eeae8eb41a8483527216f2e5f37a3bf3a36cbdacc9caf61b14b7,79.88902000215603,False,6,True,True,True,1,1,0,0,15.0,6.124600011389703,True,True,True,1.0,2,1,15.0,False,2,22,10.212199995294213,,False,False,0.25634617703738954,0.2517696045599687,0.2517696045599687
row_02029__free_space,66,22,2029,libero_10,2,projected_overlap,libero_10__task_02__episode_05,libero_10__task_02__episode_05__projected_overlap,5,29,free_space,86acdfcdfcbca0d0782d3201e8567f83123f5c470b3c80abcba2f9f9caae7b6a,79.96573999844259,False,10,True,True,True,1,1,0,0,15.0,5.01300000178162,True,True,True,1.0,2,1,15.0,False,2,22,4.291100005502813,,False,False,0.15249291131091441,0.14423879419830052,0.14423879419830052
row_02029__single_block,67,22,2029,libero_10,2,projected_overlap,libero_10__task_02__episode_05,libero_10__task_02__episode_05__projected_overlap,5,29,single_block,86acdfcdfcbca0d0782d3201e8567f83123f5c470b3c80abcba2f9f9caae7b6a,79.96573999844259,False,10,True,True,True,1,1,0,0,15.0,11.296900003799237,True,True,True,1.0,2,1,15.0,False,2,22,5.877400006284006,,False,False,0.15249291131091441,0.14423879419830052,0.14423879419830052
row_02029__narrow_gate,68,22,2029,libero_10,2,projected_overlap,libero_10__task_02__episode_05,libero_10__task_02__episode_05__projected_overlap,5,29,narrow_gate,86acdfcdfcbca0d0782d3201e8567f83123f5c470b3c80abcba2f9f9caae7b6a,79.96573999844259,False,10,True,True,True,1,1,0,0,15.0,12.135299999499694,True,True,True,1.0,2,1,15.0,False,2,22,5.845199993927963,,False,False,0.15249291131091441,0.14423879419830052,0.14423879419830052
row_02327__free_space,69,23,2327,libero_10,2,projected_overlap,libero_10__task_02__episode_06,libero_10__task_02__episode_06__projected_overlap,6,32,free_space,41ed03ec2c804f7570385f83a61112cae62024474be9183529c4ab92e0239f1e,85.4951590008568,False,7,True,True,True,1,1,0,0,15.0,7.2788999968906865,True,True,True,1.0,2,1,15.0,False,2,22,11.48240000475198,,False,False,0.12584110070244556,0.1203297053778931,0.1203297053778931
row_02327__single_block,70,23,2327,libero_10,2,projected_overlap,libero_10__task_02__episode_06,libero_10__task_02__episode_06__projected_overlap,6,32,single_block,41ed03ec2c804f7570385f83a61112cae62024474be9183529c4ab92e0239f1e,85.4951590008568,False,7,True,True,True,1,1,0,0,15.0,5.9834999992745,True,True,True,1.0,2,1,15.0,False,2,22,4.687799999373965,,False,False,0.12584110070244556,0.1203297053778931,0.1203297053778931
row_02327__narrow_gate,71,23,2327,libero_10,2,projected_overlap,libero_10__task_02__episode_06,libero_10__task_02__episode_06__projected_overlap,6,32,narrow_gate,41ed03ec2c804f7570385f83a61112cae62024474be9183529c4ab92e0239f1e,85.4951590008568,False,7,True,True,True,1,1,0,0,15.0,5.720000001019798,True,True,True,1.0,2,1,15.0,False,2,22,5.069799997727387,,False,False,0.12584110070244556,0.1203297053778931,0.1203297053778931
row_01764__free_space,72,24,1764,libero_10,2,rtc_guided_overlap,libero_10__task_02__episode_03,libero_10__task_02__episode_03__rtc_guided_overlap,3,41,free_space,75a78d7ece08a9ef7362dbf7e8592c40127fa6547a7277e6ef2570b213a6606f,126.336525005172,False,7,True,True,True,1,1,0,0,15.0,6.554799998411909,True,True,True,1.0,2,1,15.0,False,2,22,4.835500003537163,,False,False,0.17971154397318004,0.17514070802532658,0.17514070802532658
row_01764__single_block,73,24,1764,libero_10,2,rtc_guided_overlap,libero_10__task_02__episode_03,libero_10__task_02__episode_03__rtc_guided_overlap,3,41,single_block,75a78d7ece08a9ef7362dbf7e8592c40127fa6547a7277e6ef2570b213a6606f,126.336525005172,False,7,True,True,True,1,1,0,0,15.0,8.8672999991104,True,True,True,1.0,2,1,15.0,False,2,22,13.90720000199508,,False,False,0.17971154397318004,0.17514070802532658,0.17514070802532658
row_01764__narrow_gate,74,24,1764,libero_10,2,rtc_guided_overlap,libero_10__task_02__episode_03,libero_10__task_02__episode_03__rtc_guided_overlap,3,41,narrow_gate,75a78d7ece08a9ef7362dbf7e8592c40127fa6547a7277e6ef2570b213a6606f,126.336525005172,False,7,True,True,True,1,1,0,0,15.0,6.933299999218434,True,True,True,1.0,2,1,15.0,False,2,22,6.046700000297278,,False,False,0.17971154397318004,0.17514070802532658,0.17514070802532658
row_02052__free_space,75,25,2052,libero_10,2,rtc_guided_overlap,libero_10__task_02__episode_05,libero_10__task_02__episode_05__rtc_guided_overlap,5,8,free_space,b24e7278dfda6faa16463ba15c2aba4214d3914d69e5cd8c078ea2eeffff360e,109.99461100436747,False,7,True,True,True,1,1,0,0,15.0,9.598100004950538,True,True,True,1.0,2,1,15.0,False,2,22,13.635299997986294,,False,False,0.17630982991325586,0.1685095504914928,0.1685095504914928
row_02052__single_block,76,25,2052,libero_10,2,rtc_guided_overlap,libero_10__task_02__episode_05,libero_10__task_02__episode_05__rtc_guided_overlap,5,8,single_block,b24e7278dfda6faa16463ba15c2aba4214d3914d69e5cd8c078ea2eeffff360e,109.99461100436747,False,7,True,True,True,1,1,0,0,15.0,14.129199989838526,True,True,True,1.0,2,1,15.0,False,2,22,5.888899991987273,,False,False,0.17630982991325586,0.1685095504914928,0.1685095504914928
row_02052__narrow_gate,77,25,2052,libero_10,2,rtc_guided_overlap,libero_10__task_02__episode_05,libero_10__task_02__episode_05__rtc_guided_overlap,5,8,narrow_gate,b24e7278dfda6faa16463ba15c2aba4214d3914d69e5cd8c078ea2eeffff360e,109.99461100436747,False,7,True,True,True,1,1,0,0,15.0,6.682899998850189,True,True,True,1.0,2,1,15.0,False,2,22,6.09239999903366,,False,False,0.17630982991325586,0.1685095504914928,0.1685095504914928
row_02147__free_space,78,26,2147,libero_10,2,rtc_guided_overlap,libero_10__task_02__episode_06,libero_10__task_02__episode_06__rtc_guided_overlap,6,10,free_space,1c8647823b25e5aa6b40d08da1a01c66d8ff370f54b36e72c0202761ed0d5f76,199.64047000394203,False,8,True,True,True,1,1,0,0,15.0,5.075499997474253,True,True,True,1.0,2,1,15.0,False,2,22,6.51760000619106,,False,False,0.15506830935356647,0.1481912762787977,0.1481912762787977
row_02147__single_block,79,26,2147,libero_10,2,rtc_guided_overlap,libero_10__task_02__episode_06,libero_10__task_02__episode_06__rtc_guided_overlap,6,10,single_block,1c8647823b25e5aa6b40d08da1a01c66d8ff370f54b36e72c0202761ed0d5f76,199.64047000394203,False,8,True,True,True,1,1,0,0,15.0,8.07100000383798,True,True,True,1.0,2,1,15.0,False,2,22,12.383399996906519,,False,False,0.15506830935356647,0.1481912762787977,0.1481912762787977
row_02147__narrow_gate,80,26,2147,libero_10,2,rtc_guided_overlap,libero_10__task_02__episode_06,libero_10__task_02__episode_06__rtc_guided_overlap,6,10,narrow_gate,1c8647823b25e5aa6b40d08da1a01c66d8ff370f54b36e72c0202761ed0d5f76,199.64047000394203,False,8,True,True,True,1,1,0,0,15.0,15.052500006277114,True,True,True,1.0,2,1,15.0,False,2,22,12.357700004940853,,False,False,0.15506830935356647,0.1481912762787977,0.1481912762787977
row_02684__free_space,81,27,2684,libero_10,3,overlap_unconditioned,libero_10__task_03__episode_03,libero_10__task_03__episode_03__overlap_unconditioned,3,38,free_space,bb069ee85c0da0772e6c92cd975c0e275f2fb778b135417af5ee99355177df18,78.93961099762237,False,10,True,True,True,1,1,0,0,15.0,12.824400007957593,True,True,True,1.0,2,1,15.0,False,2,22,11.37209999433253,,False,False,0.27679804093898036,0.27546491607229895,0.27546491607229895
row_02684__single_block,82,27,2684,libero_10,3,overlap_unconditioned,libero_10__task_03__episode_03,libero_10__task_03__episode_03__overlap_unconditioned,3,38,single_block,bb069ee85c0da0772e6c92cd975c0e275f2fb778b135417af5ee99355177df18,78.93961099762237,False,10,True,True,True,1,1,0,0,15.0,6.164799997350201,True,True,True,1.0,2,1,15.0,False,2,22,4.119899997022003,,False,False,0.27679804093898036,0.27546491607229895,0.27546491607229895
row_02684__narrow_gate,83,27,2684,libero_10,3,overlap_unconditioned,libero_10__task_03__episode_03,libero_10__task_03__episode_03__overlap_unconditioned,3,38,narrow_gate,bb069ee85c0da0772e6c92cd975c0e275f2fb778b135417af5ee99355177df18,78.93961099762237,False,10,True,True,True,1,1,0,0,15.0,6.378999998560175,True,True,True,1.0,2,1,15.0,False,2,22,5.57670000125654,,False,False,0.27679804093898036,0.27546491607229895,0.27546491607229895
row_03045__free_space,84,28,3045,libero_10,3,overlap_unconditioned,libero_10__task_03__episode_06,libero_10__task_03__episode_06__overlap_unconditioned,6,14,free_space,bd4de50b04a226b095b880d9b9f80125d0000d58df9373dc6037ad6ba18d7b71,137.0474759969511,False,7,True,True,True,1,1,0,0,15.0,10.841200011782348,True,True,True,1.0,2,1,15.0,False,2,22,9.36080000246875,,False,False,0.17877038441455095,0.1708799247895165,0.1708799247895165
row_03045__single_block,85,28,3045,libero_10,3,overlap_unconditioned,libero_10__task_03__episode_06,libero_10__task_03__episode_06__overlap_unconditioned,6,14,single_block,bd4de50b04a226b095b880d9b9f80125d0000d58df9373dc6037ad6ba18d7b71,137.0474759969511,False,7,True,True,True,1,1,0,0,15.0,4.971999995177612,True,True,True,1.0,2,1,15.0,False,2,22,8.11920000705868,,False,False,0.17877038441455095,0.1708799247895165,0.1708799247895165
row_03045__narrow_gate,86,28,3045,libero_10,3,overlap_unconditioned,libero_10__task_03__episode_06,libero_10__task_03__episode_06__overlap_unconditioned,6,14,narrow_gate,bd4de50b04a226b095b880d9b9f80125d0000d58df9373dc6037ad6ba18d7b71,137.0474759969511,False,7,True,True,True,1,1,0,0,15.0,11.8845999968471,True,True,True,1.0,2,1,15.0,False,2,22,5.569799992372282,,False,False,0.17877038441455095,0.1708799247895165,0.1708799247895165
row_03055__free_space,87,29,3055,libero_10,3,overlap_unconditioned,libero_10__task_03__episode_06,libero_10__task_03__episode_06__overlap_unconditioned,6,24,free_space,140353b64274ea8c49ba667a42ec895be82df0496a9d9f2f09dc01ea17561bf6,114.88191899843514,False,9,True,True,True,1,1,0,0,15.0,12.017899993225,True,True,True,1.0,2,1,15.0,False,2,22,3.8535999919986352,,False,False,0.25931810199474314,0.2560281460384476,0.2560281460384476
row_03055__single_block,88,29,3055,libero_10,3,overlap_unconditioned,libero_10__task_03__episode_06,libero_10__task_03__episode_06__overlap_unconditioned,6,24,single_block,140353b64274ea8c49ba667a42ec895be82df0496a9d9f2f09dc01ea17561bf6,114.88191899843514,False,9,True,True,True,1,1,0,0,15.0,4.694000002928078,True,True,True,1.0,2,1,15.0,False,2,22,8.648100003483705,,False,False,0.25931810199474314,0.2560281460384476,0.2560281460384476
row_03055__narrow_gate,89,29,3055,libero_10,3,overlap_unconditioned,libero_10__task_03__episode_06,libero_10__task_03__episode_06__overlap_unconditioned,6,24,narrow_gate,140353b64274ea8c49ba667a42ec895be82df0496a9d9f2f09dc01ea17561bf6,114.88191899843514,False,9,True,True,True,1,1,0,0,15.0,4.081899998709559,True,True,True,1.0,2,1,15.0,False,2,22,7.584800012409687,,False,False,0.25931810199474314,0.2560281460384476,0.2560281460384476
row_02485__free_space,90,30,2485,libero_10,3,projected_overlap,libero_10__task_03__episode_02,libero_10__task_03__episode_02__projected_overlap,2,32,free_space,3a465373310132ab8765347bfbe1b5de406975dd4e15df1bcc3de88be3f19f56,79.60032200207934,False,8,True,True,True,1,1,0,0,15.0,5.393800005549565,True,True,True,1.0,1,1,15.0,False,2,21,4.808199999388307,,False,False,0.06948850466832537,0.06948850466832537,0.06948850466832537
row_02485__single_block,91,30,2485,libero_10,3,projected_overlap,libero_10__task_03__episode_02,libero_10__task_03__episode_02__projected_overlap,2,32,single_block,3a465373310132ab8765347bfbe1b5de406975dd4e15df1bcc3de88be3f19f56,79.60032200207934,False,8,True,True,True,1,1,0,0,15.0,7.751600001938641,True,True,True,1.0,1,1,15.0,False,2,21,4.618999999365769,,False,False,0.06948850466832537,0.06948850466832537,0.06948850466832537
row_02485__narrow_gate,92,30,2485,libero_10,3,projected_overlap,libero_10__task_03__episode_02,libero_10__task_03__episode_02__projected_overlap,2,32,narrow_gate,3a465373310132ab8765347bfbe1b5de406975dd4e15df1bcc3de88be3f19f56,79.60032200207934,False,8,True,True,True,1,1,0,0,15.0,12.357100000372157,True,True,True,1.0,1,1,15.0,False,2,21,8.81919999665115,,False,False,0.06948850466832537,0.06948850466832537,0.06948850466832537
row_02777__free_space,93,31,2777,libero_10,3,projected_overlap,libero_10__task_03__episode_04,libero_10__task_03__episode_04__projected_overlap,4,1,free_space,e03b52b522731434a220f1730ff99755cf5302ffde188f1d617afcc16f421c3b,79.31479100079741,False,7,True,True,True,0,0,0,0,7.042149277655909,8.607900002971292,True,True,True,1.0,2,0,15.0,False,2,22,8.97110000369139,,False,False,0.03209158416022007,0.03209158416022007,0.03209158416022007
row_02777__single_block,94,31,2777,libero_10,3,projected_overlap,libero_10__task_03__episode_04,libero_10__task_03__episode_04__projected_overlap,4,1,single_block,e03b52b522731434a220f1730ff99755cf5302ffde188f1d617afcc16f421c3b,79.31479100079741,False,7,True,True,True,0,0,0,0,7.042149277655909,10.156899996218272,True,True,True,1.0,2,0,15.0,False,2,22,9.301199999754317,,False,False,0.03209158416022007,0.03209158416022007,0.03209158416022007
row_02777__narrow_gate,95,31,2777,libero_10,3,projected_overlap,libero_10__task_03__episode_04,libero_10__task_03__episode_04__projected_overlap,4,1,narrow_gate,e03b52b522731434a220f1730ff99755cf5302ffde188f1d617afcc16f421c3b,79.31479100079741,False,7,True,True,True,0,0,0,0,7.042149277655909,10.53719999617897,True,True,True,1.0,2,0,15.0,False,2,22,6.842400005552918,,False,False,0.03209158416022007,0.03209158416022007,0.03209158416022007
row_02904__free_space,96,32,2904,libero_10,3,projected_overlap,libero_10__task_03__episode_05,libero_10__task_03__episode_05__projected_overlap,5,42,free_space,6397fa1a6f6bfc16cf760328acf387d6941cc19dcea197613bb3fe0ebaf60a12,79.60837599966908,False,8,True,True,True,1,1,0,0,15.0,5.033899986301549,True,True,True,1.0,2,1,15.0,False,2,22,5.45820000115782,,False,False,0.34494649843409947,0.33886833258869675,0.33886833258869675
row_02904__single_block,97,32,2904,libero_10,3,projected_overlap,libero_10__task_03__episode_05,libero_10__task_03__episode_05__projected_overlap,5,42,single_block,6397fa1a6f6bfc16cf760328acf387d6941cc19dcea197613bb3fe0ebaf60a12,79.60837599966908,False,8,True,True,True,1,1,0,0,15.0,10.840400005690753,True,True,True,1.0,2,1,15.0,False,2,22,4.362399995443411,,False,False,0.34494649843409947,0.33886833258869675,0.33886833258869675
row_02904__narrow_gate,98,32,2904,libero_10,3,projected_overlap,libero_10__task_03__episode_05,libero_10__task_03__episode_05__projected_overlap,5,42,narrow_gate,6397fa1a6f6bfc16cf760328acf387d6941cc19dcea197613bb3fe0ebaf60a12,79.60837599966908,False,8,True,True,True,1,1,0,0,15.0,13.113299995893613,True,True,True,1.0,2,1,15.0,False,2,22,9.802100001252256,,False,False,0.34494649843409947,0.33886833258869675,0.33886833258869675
row_02605__free_space,99,33,2605,libero_10,3,rtc_guided_overlap,libero_10__task_03__episode_03,libero_10__task_03__episode_03__rtc_guided_overlap,3,2,free_space,871cce04617da57a1c41b6af7e4f55725dc9385e2a14bb8e9521d9f05173b97a,108.2117520054453,False,5,True,True,True,0,0,0,0,12.082772189185455,14.76790000742767,True,True,True,1.0,2,0,15.0,False,2,22,5.769499999587424,,False,False,0.16230620186512526,0.16230620186512526,0.16230620186512526
row_02605__single_block,100,33,2605,libero_10,3,rtc_guided_overlap,libero_10__task_03__episode_03,libero_10__task_03__episode_03__rtc_guided_overlap,3,2,single_block,871cce04617da57a1c41b6af7e4f55725dc9385e2a14bb8e9521d9f05173b97a,108.2117520054453,False,5,False,True,True,4,4,3,0,12.082772189185455,7.243700005346909,True,True,True,0.5,1,10,13.049999999999999,False,4,37,16.77909999853,,False,False,0.16230620186512526,0.1019539152331954,0.07898884720768932
row_02605__narrow_gate,101,33,2605,libero_10,3,rtc_guided_overlap,libero_10__task_03__episode_03,libero_10__task_03__episode_03__rtc_guided_overlap,3,2,narrow_gate,871cce04617da57a1c41b6af7e4f55725dc9385e2a14bb8e9521d9f05173b97a,108.2117520054453,False,5,False,False,True,5,5,4,1,21.749999999999996,10.315999999875203,True,True,True,0.25,1,10,6.5249999999999995,False,5,44,13.92189999751281,,True,False,0.16230620186512526,0.07880127553847689,0.038888287355497646
row_02617__free_space,102,34,2617,libero_10,3,rtc_guided_overlap,libero_10__task_03__episode_03,libero_10__task_03__episode_03__rtc_guided_overlap,3,14,free_space,67d433cf4d15e549306b8088d4e70a4313a76eed423b79ba1a4965edc6ab7fd7,121.90506199840456,False,5,True,True,True,1,1,0,0,15.0,13.227600007667206,True,True,True,1.0,2,1,15.0,False,2,22,10.96980000147596,,False,False,0.1733978843145171,0.16571974826575084,0.16571974826575084
row_02617__single_block,103,34,2617,libero_10,3,rtc_guided_overlap,libero_10__task_03__episode_03,libero_10__task_03__episode_03__rtc_guided_overlap,3,14,single_block,67d433cf4d15e549306b8088d4e70a4313a76eed423b79ba1a4965edc6ab7fd7,121.90506199840456,False,5,True,True,True,1,1,0,0,15.0,12.645700000575744,True,True,True,1.0,2,1,15.0,False,2,22,10.009499994339421,,False,False,0.1733978843145171,0.16571974826575084,0.16571974826575084
row_02617__narrow_gate,104,34,2617,libero_10,3,rtc_guided_overlap,libero_10__task_03__episode_03,libero_10__task_03__episode_03__rtc_guided_overlap,3,14,narrow_gate,67d433cf4d15e549306b8088d4e70a4313a76eed423b79ba1a4965edc6ab7fd7,121.90506199840456,False,5,True,True,True,1,1,0,0,15.0,4.384999992907979,True,True,True,1.0,2,1,15.0,False,2,22,7.480200001737103,,False,False,0.1733978843145171,0.16571974826575084,0.16571974826575084
row_02917__free_space,105,35,2917,libero_10,3,rtc_guided_overlap,libero_10__task_03__episode_05,libero_10__task_03__episode_05__rtc_guided_overlap,5,13,free_space,828295ecacbba332510f9bc3c0a3c9f2bd734313099dca66695822787d8782aa,108.23020299721975,False,10,True,True,True,1,1,0,0,15.0,4.555000006803311,True,True,True,1.0,2,1,15.0,False,2,22,4.11520000488963,,False,False,0.19046387205256018,0.18327495382293132,0.18327495382293132
row_02917__single_block,106,35,2917,libero_10,3,rtc_guided_overlap,libero_10__task_03__episode_05,libero_10__task_03__episode_05__rtc_guided_overlap,5,13,single_block,828295ecacbba332510f9bc3c0a3c9f2bd734313099dca66695822787d8782aa,108.23020299721975,False,10,True,True,True,1,1,0,0,15.0,12.435500000719912,True,True,True,1.0,2,1,15.0,False,2,22,4.291499993996695,,False,False,0.19046387205256018,0.18327495382293132,0.18327495382293132
row_02917__narrow_gate,107,35,2917,libero_10,3,rtc_guided_overlap,libero_10__task_03__episode_05,libero_10__task_03__episode_05__rtc_guided_overlap,5,13,narrow_gate,828295ecacbba332510f9bc3c0a3c9f2bd734313099dca66695822787d8782aa,108.23020299721975,False,10,True,True,True,1,1,0,0,15.0,6.74500000604894,True,True,True,1.0,2,1,15.0,False,2,22,6.3738000026205555,,False,False,0.19046387205256018,0.18327495382293132,0.18327495382293132
row_03135__free_space,108,36,3135,libero_10,4,overlap_unconditioned,libero_10__task_04__episode_02,libero_10__task_04__episode_02__overlap_unconditioned,2,18,free_space,be1cb9e1040c44498f97efc65d4857247dee7f9e0927d646467bb163ba9fa260,80.29168800567277,False,2,True,True,True,0,0,0,0,11.289755787903802,4.15659999998752,True,True,True,1.0,1,0,11.289755787903802,False,2,21,3.3144000044558197,,False,False,0.0996534978839954,0.0996534978839954,0.0996534978839954
row_03135__single_block,109,36,3135,libero_10,4,overlap_unconditioned,libero_10__task_04__episode_02,libero_10__task_04__episode_02__overlap_unconditioned,2,18,single_block,be1cb9e1040c44498f97efc65d4857247dee7f9e0927d646467bb163ba9fa260,80.29168800567277,False,2,True,True,True,0,0,0,0,11.289755787903802,6.9404999958351254,True,True,True,1.0,1,0,11.289755787903802,False,2,21,7.871499998145737,,False,False,0.0996534978839954,0.0996534978839954,0.0996534978839954
row_03135__narrow_gate,110,36,3135,libero_10,4,overlap_unconditioned,libero_10__task_04__episode_02,libero_10__task_04__episode_02__overlap_unconditioned,2,18,narrow_gate,be1cb9e1040c44498f97efc65d4857247dee7f9e0927d646467bb163ba9fa260,80.29168800567277,False,2,True,True,True,0,0,0,0,11.289755787903802,3.8146000006236136,True,True,True,1.0,1,0,11.289755787903802,False,2,21,3.457200000411831,,False,False,0.0996534978839954,0.0996534978839954,0.0996534978839954
row_03211__free_space,111,37,3211,libero_10,4,overlap_unconditioned,libero_10__task_04__episode_03,libero_10__task_04__episode_03__overlap_unconditioned,3,6,free_space,c432dddf33d5a938715db4a27d9582535d4e5a95a55141f5435040c5d2ebe58a,80.55275899823755,False,8,True,True,True,1,1,0,0,15.0,5.18269999884069,True,True,True,1.0,2,1,15.0,False,2,22,4.334700002800673,,False,False,0.20855635837129466,0.20349576348067008,0.20349576348067008
row_03211__single_block,112,37,3211,libero_10,4,overlap_unconditioned,libero_10__task_04__episode_03,libero_10__task_04__episode_03__overlap_unconditioned,3,6,single_block,c432dddf33d5a938715db4a27d9582535d4e5a95a55141f5435040c5d2ebe58a,80.55275899823755,False,8,True,True,True,1,1,0,0,15.0,6.278000000747852,True,True,True,1.0,2,1,15.0,False,2,22,4.190500010736287,,False,False,0.20855635837129466,0.20349576348067008,0.20349576348067008
row_03211__narrow_gate,113,37,3211,libero_10,4,overlap_unconditioned,libero_10__task_04__episode_03,libero_10__task_04__episode_03__overlap_unconditioned,3,6,narrow_gate,c432dddf33d5a938715db4a27d9582535d4e5a95a55141f5435040c5d2ebe58a,80.55275899823755,False,8,True,True,True,1,1,0,0,15.0,5.174700010684319,True,True,True,1.0,2,1,15.0,False,2,22,6.297300002188422,,False,False,0.20855635837129466,0.20349576348067008,0.20349576348067008
row_03641__free_space,114,38,3641,libero_10,4,overlap_unconditioned,libero_10__task_04__episode_06,libero_10__task_04__episode_06__overlap_unconditioned,6,7,free_space,ff6986887e1e326a96c9f71abf0738306e8fb3afda4c8ce59bceecad58012e4d,97.9172200022731,False,5,True,True,True,1,1,0,0,15.0,4.8057999956654385,True,True,True,1.0,2,1,15.0,False,2,22,4.163399993558414,,False,False,0.16563141567156583,0.1584557935830178,0.1584557935830178
row_03641__single_block,115,38,3641,libero_10,4,overlap_unconditioned,libero_10__task_04__episode_06,libero_10__task_04__episode_06__overlap_unconditioned,6,7,single_block,ff6986887e1e326a96c9f71abf0738306e8fb3afda4c8ce59bceecad58012e4d,97.9172200022731,False,5,True,True,True,1,1,0,0,15.0,5.5081000027712435,True,True,True,1.0,2,1,15.0,False,2,22,4.045100009534508,,False,False,0.16563141567156583,0.1584557935830178,0.1584557935830178
row_03641__narrow_gate,116,38,3641,libero_10,4,overlap_unconditioned,libero_10__task_04__episode_06,libero_10__task_04__episode_06__overlap_unconditioned,6,7,narrow_gate,ff6986887e1e326a96c9f71abf0738306e8fb3afda4c8ce59bceecad58012e4d,97.9172200022731,False,5,True,True,True,1,1,0,0,15.0,13.565599991125055,True,True,True,1.0,2,1,15.0,False,2,22,9.957500005839393,,False,False,0.16563141567156583,0.1584557935830178,0.1584557935830178
row_03184__free_space,117,39,3184,libero_10,4,projected_overlap,libero_10__task_04__episode_02,libero_10__task_04__episode_02__projected_overlap,2,24,free_space,8bab9786f83d3d85f93c2b81cf758c915451842134afe1c73c130d819c3c344e,79.7159100038698,False,6,True,True,True,1,1,0,0,15.0,6.553500003064983,True,True,True,1.0,2,1,15.0,False,2,22,9.08230000641197,,False,False,0.17444035439778918,0.1690511712364042,0.1690511712364042
